case_id,case_file,damage,n_damaged_stories,amplitude_g,frequency_hz,phase,noise_level,max_abs_accel,modal_periods
1522,,"[0.27820074504012376, 0.26916220290150555, 0.0, 0.0]",2,0.1792576004663246,1.6009626584808778,0.20831509590339065,0.05,3.144639157302398,"[1.3349606830188363, 0.3993537171667905, 0.2115909671768268, 0.142540294437553]"
1523,,"[0.2636647139667938, 0.0, 0.0, 0.0]",1,0.09538395454726262,1.2238151415658587,5.351739905112215,0.0,2.277716731228785,"[1.3095510340051855, 0.3938474045112184, 0.20563291932628858, 0.1355080675125305]"
1524,,"[0.0, 0.0, 0.0, 0.06796573476301815]",1,0.16481385476065671,1.4167335558018626,4.976878113301705,0.1,3.136311841005624,"[1.2713370264522308, 0.3827932402352381, 0.19909270655289973, 0.13256826834712987]"
1525,,"[0.0, 0.0, 0.0, 0.22050622431026504]",1,0.14053042375152058,1.6976239933420905,4.89484372759953,0.2,2.66244790290401,"[1.2748593354196525, 0.38825206655739747, 0.20337420680524243, 0.13385381502960103]"
1526,,"[0.0, 0.34083381487544356, 0.0, 0.0]",1,0.07368324439266452,1.357065785441614,0.895533153445087,0.1,1.2543241385772517,"[1.3021633931355956, 0.3873887856277659, 0.20384717384329037, 0.14188247984969124]"
1527,,"[0.0, 0.0, 0.0, 0.0]",0,0.09275078902332819,1.1158075749540082,1.5669040515197532,0.1,2.5226510349303153,"[1.2700425053309456, 0.38089106650530663, 0.19751950326624504, 0.13203631127589702]"
1528,,"[0.0, 0.33884560189689783, 0.0, 0.15199494472143762]",2,0.14952518487070673,0.8928965807731746,5.325452183473364,0.05,9.54452541325491,"[1.3048765632240211, 0.3919804957020041, 0.2072340222864352, 0.14348808311869535]"
1529,,"[0.0, 0.2461420620409869, 0.0, 0.0]",1,0.20543862888370398,0.6172765697031111,6.016974941319237,0.0,10.589572929245985,"[1.2904861600492912, 0.3852989665952182, 0.2016133526724433, 0.1386339930020133]"
1530,,"[0.2977588079244396, 0.0, 0.0, 0.0]",1,0.11999046773007688,1.0243186098085537,4.15078963520599,0.1,4.1038941662541335,"[1.31612652435371, 0.39604124949555153, 0.20695079414345077, 0.13599009949972518]"
1531,,"[0.0, 0.16741816420644162, 0.34974481990061146, 0.0]",2,0.07354319073337949,0.6046410299652742,1.7957115706680382,0.2,4.539023135532671,"[1.304118666144292, 0.39415254622047674, 0.20733934111289887, 0.14546730105323294]"
1532,,"[0.0, 0.0, 0.0, 0.0]",0,0.11381564755154139,1.6189360901424579,5.8997878326163296,0.0,1.9755801209157353,"[1.2700425053309454, 0.3808910665053068, 0.19751950326624512, 0.13203631127589696]"
1533,,"[0.0, 0.24841371624227063, 0.0, 0.0]",1,0.06560258290900092,1.3244870645663211,4.873400720544531,0.1,1.313911157771286,"[1.2907336130949347, 0.3853459759514479, 0.20166125961111264, 0.13870654415868405]"
1534,,"[0.0, 0.25290780857437406, 0.0, 0.0]",1,0.12283057150785355,0.5057767182041326,0.12311974917320828,0.1,3.935036751010133,"[1.2912273547002913, 0.3854393920159479, 0.20175676298793324, 0.1388508105651454]"
1535,,"[0.0, 0.0, 0.2556900782055435, 0.0]",1,0.0690054138622797,1.0591446985985218,5.856085089025234,0.0,2.4633919979906973,"[1.2839311144278371, 0.38783797659685265, 0.2026006251012669, 0.13809390095086566]"
1536,,"[0.10193729622331046, 0.0, 0.0, 0.0]",1,0.22170798799422564,1.154179105099477,2.8002677024507494,0.1,6.453140614335968,"[1.2834122189350923, 0.3852213345396808, 0.20027948678028723, 0.13332548612222497]"
1537,,"[0.0, 0.0, 0.0, 0.15319487390503186]",1,0.056676546323411486,1.3447212024355952,3.367915294018126,0.05,1.1410041885228295,"[1.2731827944360388, 0.3856037848879265, 0.2013403120048541, 0.1332703210172358]"
1538,,"[0.0, 0.0, 0.19247318767575153, 0.0]",1,0.1769037457815017,1.938406927919574,5.25142265159238,0.1,3.108680716275757,"[1.2797555001495478, 0.3858224817236101, 0.20110537098382522, 0.13639807498518788]"
1539,,"[0.31903657320844087, 0.0, 0.07143071189321348, 0.0]",2,0.15417064820536677,0.5150201714806784,0.5976677358112702,0.1,5.679675271471307,"[1.323500705229529, 0.39919888499513484, 0.20885692053914173, 0.13800270015612282]"
1540,,"[0.0, 0.0878705187669457, 0.11530340159971438, 0.0]",2,0.20029672920741012,1.2375267062398976,5.060246789403368,0.0,4.770122834833904,"[1.2814934823844444, 0.3850765841920524, 0.20071432391785599, 0.1366495078403776]"
1541,,"[0.17957002581958076, 0.0, 0.0, 0.0]",1,0.0775285740394543,1.9666805463059656,2.9031243785547782,0.2,1.7451514580771486,"[1.295056064203498, 0.3890414916816456, 0.20268004520852584, 0.13435184803603248]"
1542,,"[0.0, 0.0, 0.26662592084595005, 0.0]",1,0.1374078162498043,1.8853384220311629,3.611054764503872,0.0,2.797031703381224,"[1.2847200896215805, 0.38821272329525663, 0.20288044319462342, 0.13840262407792833]"
1543,,"[0.0, 0.0, 0.0, 0.3473532121494544]",1,0.12205425098676866,1.8874155668975425,5.316454799831569,0.2,2.369313680308984,"[1.2787451714677012, 0.39470739042190284, 0.20799925326295213, 0.13502767773396812]"
1544,,"[0.0, 0.0, 0.06776054124873025, 0.34948328606459317]",2,0.226646398983394,1.7168372364071112,2.3684292123177393,0.2,4.1264916621146375,"[1.281803288603088, 0.39628689830193886, 0.20934300831815472, 0.13634882736302598]"
1545,,"[0.0, 0.0, 0.0, 0.0]",0,0.08590853781618268,1.676340825986001,1.169973446968279,0.05,1.534995852025362,"[1.2700425053309456, 0.3808910665053069, 0.19751950326624504, 0.1320363112758969]"
1546,,"[0.0, 0.0, 0.0, 0.0]",0,0.22751620707671355,0.8726645990582139,4.812094394240934,0.1,21.287764242481146,"[1.2700425053309456, 0.3808910665053068, 0.19751950326624504, 0.13203631127589702]"
1547,,"[0.0, 0.27321220493621023, 0.0, 0.2787122684009019]",2,0.13241129005925256,0.6941673388451219,0.2717415347373506,0.2,15.136449624671089,"[1.2998041532205813, 0.39584949718269996, 0.2095785103509996, 0.14249921368939866]"
1548,,"[0.0, 0.275067561608103, 0.0, 0.0]",1,0.10038019761226272,1.2558942129222528,3.8466145971205994,0.05,2.0468934276872126,"[1.2937465765181888, 0.38590830869532555, 0.20224236370825596, 0.13957673406409665]"
1549,,"[0.0, 0.0, 0.17037150047575145, 0.0]",1,0.09669841639742688,1.0857827405444835,4.298774106298955,0.1,2.706593994158994,"[1.278433243700492, 0.38517225785375075, 0.20062659017970164, 0.13583897896299746]"
1550,,"[0.2257577918806408, 0.0, 0.0, 0.0]",1,0.06767584985042867,1.8159495073784184,1.020506108748624,0.2,1.3019396393454994,"[1.302739629962686, 0.3915830963260766, 0.20425222963088174, 0.13498112779140878]"
1551,,"[0.0, 0.0, 0.0, 0.0]",0,0.12860129541945822,1.963719434875668,2.6575986406447094,0.1,2.497151203184975,"[1.2700425053309454, 0.3808910665053069, 0.19751950326624504, 0.13203631127589696]"
1552,,"[0.0, 0.0, 0.0, 0.0]",0,0.21295189534795755,0.5870425562052517,2.8040247773220477,0.2,9.852796390250598,"[1.2700425053309454, 0.3808910665053066, 0.19751950326624504, 0.13203631127589693]"
1553,,"[0.3405564642719979, 0.0, 0.0, 0.136268723189646]",2,0.062181792801401195,1.4026612757716166,3.31838111026685,0.2,1.2097464694146955,"[1.3276623532096288, 0.4029852675079075, 0.2120657876546231, 0.13800739467846523]"
1554,,"[0.0, 0.0, 0.0, 0.25437372971788436]",1,0.24848128410574793,0.9664335909152157,1.1411520721986073,0.1,12.125086226631712,"[1.2757923492329277, 0.3897631329260563, 0.20449860028285693, 0.1341575203903028]"
1555,,"[0.0, 0.0, 0.06924645084308372, 0.09702843304519601]",2,0.07835298724033538,0.7665057592950795,2.2124500364468993,0.0,17.85782912848897,"[1.2750041688641287, 0.3852712865239523, 0.2010031005007603, 0.1342187016796869]"
1556,,"[0.0, 0.15730056151783728, 0.0, 0.23071614832336587]",2,0.17486766197617917,1.3008978393147426,2.464491294224016,0.2,3.9285574979861173,"[1.2868186202080671, 0.39133173636144886, 0.2059251969429988, 0.1381432325909718]"
1557,,"[0.0, 0.31504733210139196, 0.0, 0.0]",1,0.09200249361265322,1.302250762351484,2.066761601044052,0.0,1.8974398249886226,"[1.2986809737652927, 0.38679148108518036, 0.20318616192313907, 0.14095036408882222]"
1558,,"[0.0, 0.0, 0.2660762729229766, 0.0]",1,0.24141611992205067,0.5507443321192094,3.8230112264879548,0.2,11.57588361768305,"[1.2846799203959292, 0.388193688251572, 0.2028662168340091, 0.1383869945285957]"
1559,,"[0.15448281232750222, 0.0, 0.0, 0.0]",1,0.19376343781893698,0.6705199564916714,4.242883018106698,0.0,15.069216799799818,"[1.2911324479771653, 0.3877496513641304, 0.20187283283901183, 0.13401590020296697]"
1560,,"[0.0, 0.16029395420067247, 0.0, 0.0]",1,0.08242528150737571,1.9726468352618385,5.608965213355339,0.1,1.5448947644688984,"[1.282067558022967, 0.3836180038718867, 0.1999641509271705, 0.13606475948651306]"
1561,,"[0.0, 0.1498237309236216, 0.0, 0.11744448247529973]",2,0.12753655470771683,1.298270533167451,0.2293250361714348,0.0,2.672935615247722,"[1.2834507531938535, 0.386879185526911, 0.20253725716689347, 0.13682419767849768]"
1562,,"[0.0, 0.0, 0.2763418720652043, 0.0]",1,0.1954516281569519,0.9267936245437047,5.910930760211035,0.2,12.095144242834815,"[1.2854393834915336, 0.38855277930085086, 0.20313482783109754, 0.1386808961452855]"
1563,,"[0.0, 0.08141086067433377, 0.0, 0.0]",1,0.234520479899967,1.5980405621168692,3.9364373141879914,0.0,3.7699297867807617,"[1.2756526529886967, 0.3822169834071092, 0.19867599721824722, 0.1339701641758834]"
1564,,"[0.0, 0.0, 0.0, 0.0]",0,0.1643298219346721,1.8639487218256645,2.6686458392226493,0.2,3.0167897578912086,"[1.2700425053309454, 0.38089106650530663, 0.19751950326624504, 0.13203631127589696]"
1565,,"[0.0, 0.0, 0.25781244875769027, 0.05220079264982827]",2,0.10739729035705117,1.2215472211458849,0.057690922794737774,0.0,2.662300985577982,"[1.285051497517817, 0.3892895542651753, 0.20391909966833896, 0.13849088326392098]"
1566,,"[0.0, 0.0, 0.0, 0.0]",0,0.1441360972470904,1.5412167593837225,6.1012554056466595,0.2,2.6536763076945817,"[1.2700425053309454, 0.38089106650530674, 0.197519503266245, 0.132036311275897]"
1567,,"[0.0, 0.08522352941914867, 0.0, 0.0]",1,0.20805222511003157,1.3062106570165861,3.648911490805636,0.2,4.45437456828524,"[1.2759385574363815, 0.3822819097028102, 0.19873411938844754, 0.134066130277527]"
1568,,"[0.0, 0.0, 0.0, 0.0]",0,0.18247671206694005,0.9770763430570251,3.421530927504281,0.1,9.224768792429243,"[1.2700425053309454, 0.38089106650530663, 0.19751950326624498, 0.132036311275897]"
1569,,"[0.0, 0.0, 0.0, 0.19979297122703213]",1,0.18502436769282005,1.8936424641216916,4.119135978209366,0.1,3.430443276707162,"[1.2743197974868208, 0.38739023480883633, 0.2027212083684574, 0.13367144493204378]"
1570,,"[0.16624518791170959, 0.0, 0.09075922148140085, 0.0]",2,0.21551173563556159,1.1209005070153637,4.347147661724705,0.05,5.051038941583006,"[1.2969780019637562, 0.3905144816879885, 0.20368683448352537, 0.13623218877772492]"
1571,,"[0.0, 0.18510288873968414, 0.10468295532339504, 0.0]",2,0.2022731975061847,1.7002211118257624,2.8162126824034655,0.05,3.4924544603718726,"[1.2891316516557303, 0.38654450970180565, 0.20208388462998034, 0.13908919404550021]"
1572,,"[0.0, 0.0, 0.0, 0.0]",0,0.15197981015805206,0.6462372309422214,1.7972597622195898,0.0,9.577091419506477,"[1.2700425053309454, 0.3808910665053069, 0.197519503266245, 0.13203631127589696]"
1573,,"[0.0, 0.0, 0.0, 0.2150816774127081]",1,0.14982553018163178,1.5446807185253388,0.30442747320263136,0.1,2.678573413213868,"[1.2747158610934437, 0.3880220182171667, 0.20320073773483463, 0.13380580914241588]"
1574,,"[0.325471279177083, 0.0, 0.0, 0.0]",1,0.22672548646005175,1.2212999646495304,4.724565389035096,0.2,5.086964227958847,"[1.3218273935954574, 0.397948094899931, 0.20807924367367162, 0.13638755328393132]"
1575,,"[0.23792868980539136, 0.24964623152894785, 0.0, 0.0]",2,0.24440966815482826,0.8579610962934601,4.97920230809342,0.05,18.13677361955061,"[1.3254296879392808, 0.3965500029301736, 0.20946333332036013, 0.14146669385789395]"
1576,,"[0.0, 0.09428893670969665, 0.0, 0.06405284030874096]",2,0.23865023563766008,1.209964268892865,2.617181962966777,0.0,6.214366843179509,"[1.2778333760727134, 0.38421786077693576, 0.20032620486462874, 0.1348335716467409]"
1577,,"[0.19577905372421228, 0.3497396475043406, 0.0, 0.0]",2,0.12160750053356606,0.5631163885322912,6.221274368142169,0.0,5.008931477144411,"[1.330701295822057, 0.39631383939991083, 0.2106062337694468, 0.1442461669701973]"
1578,,"[0.0, 0.08094554379881956, 0.0, 0.0]",1,0.1595264299541812,0.6288588576012442,5.739961530448799,0.1,9.118170010945958,"[1.2756179137682364, 0.3822090777912248, 0.1986689300487978, 0.13395848681204559]"
1579,,"[0.2738598762363768, 0.0, 0.0, 0.2562743041261493]",2,0.22059699366738722,1.5531909791754412,2.695105497577015,0.2,4.095601441037658,"[1.3170015513209032, 0.4031800826533801, 0.21308940998580628, 0.13827390658676555]"
1580,,"[0.0, 0.0, 0.08725956132840891, 0.3012931164010467]",2,0.2459683070489229,0.6285373492873338,5.490694390613982,0.2,15.180017652047155,"[1.2811219534638925, 0.39402034730957897, 0.20779784197291679, 0.1363074975754901]"
1581,,"[0.0, 0.0, 0.0, 0.0]",0,0.19465630781734888,1.7993495631659988,5.654851741066865,0.2,3.5371707611685963,"[1.2700425053309452, 0.38089106650530674, 0.19751950326624504, 0.13203631127589696]"
1582,,"[0.3362517444716562, 0.2237940024654043, 0.0, 0.0]",2,0.06475750216207687,1.9161345787289035,4.607789029241915,0.05,1.2200512291146575,"[1.3418793384253538, 0.40238286080907476, 0.21295368305394985, 0.14193389627630168]"
1583,,"[0.0, 0.0, 0.2395445550473495, 0.0]",1,0.17109813119919726,0.8710073137819505,3.3745784390865756,0.0,14.616818696773706,"[1.2828043568992284, 0.38729953948625456, 0.20219955096022038, 0.137646614641444]"
1584,,"[0.0, 0.23156346194530378, 0.0, 0.0]",1,0.06679348169485753,0.7134535678297143,0.6732441363699598,0.2,8.675254741433376,"[1.2889310999236927, 0.3850005746243287, 0.20131162010320383, 0.13817425198979405]"
1585,,"[0.0, 0.18426626979633226, 0.06753251315731426, 0.0]",2,0.2340467633921356,1.0450049636027599,4.002161078642971,0.2,9.714485210373601,"[1.2872372183750143, 0.3856092658912923, 0.2014415911340245, 0.13820604987932697]"
1586,,"[0.07484246431907823, 0.2634305668735387, 0.0, 0.0]",2,0.18514170374030853,1.4578464736365715,2.3711271330619117,0.0,3.328824389530248,"[1.3019425408304905, 0.3887046452488309, 0.204158940472154, 0.14001120358314856]"
1587,,"[0.0, 0.0, 0.0, 0.0868079756249681]",1,0.24669409732966244,1.917005271973747,2.718470550316223,0.0,4.946098742045995,"[1.2717219658190086, 0.3833699895701851, 0.19956143316728414, 0.13272005243388205]"
1588,,"[0.16581797680318094, 0.0, 0.0, 0.0]",1,0.20135030774295176,1.7300670372651932,2.7757355430086497,0.2,3.492900091297647,"[1.292884912782943, 0.3883261051460916, 0.20223365992958986, 0.1341671834734741]"
1589,,"[0.0, 0.0, 0.28971301145169154, 0.16553784947209807]",2,0.1795920244237536,1.65407071185481,0.7553742318140149,0.1,3.1434722230561136,"[1.2898458804774335, 0.39395352072696865, 0.20797228057882203, 0.14014589116420412]"
1590,,"[0.2954476403316177, 0.0, 0.0, 0.0]",1,0.07238164172359221,0.8721913501075249,4.648287093484939,0.1,5.426769297011223,"[1.3156661161859344, 0.39588742553999606, 0.20685905934596932, 0.1359571812831908]"
1591,,"[0.0, 0.0, 0.08607380473151174, 0.0]",1,0.16063594876310683,0.5120950963807843,6.036046998112941,0.05,5.013950451396825,"[1.2739274149576838, 0.38290859529861593, 0.19897393757303522, 0.1338521421227917]"
1592,,"[0.3419621767780386, 0.22145951999497362, 0.0, 0.0]",2,0.136651557059381,0.688648520894622,0.2239822835787804,0.0,15.823753770652713,"[1.342885967283793, 0.4027519696678542, 0.2131556582805136, 0.1419417027913071]"
1593,,"[0.06963217453747812, 0.0, 0.0642448821990954, 0.0]",2,0.10577289017939005,1.8734435234506601,1.7050962960362788,0.2,2.2092336465134346,"[1.2817791706027157, 0.38526245928850633, 0.20039768689640797, 0.13428472126020483]"
1594,,"[0.0, 0.0, 0.0, 0.0]",0,0.2348862256786269,0.7841731299343164,3.319059306581696,0.0,62.95126701761884,"[1.2700425053309452, 0.3808910665053066, 0.19751950326624504, 0.13203631127589685]"
1595,,"[0.0, 0.0, 0.0, 0.0]",0,0.05744470053538622,1.0311869170199377,4.252497619316827,0.05,2.0561127724716988,"[1.2700425053309452, 0.38089106650530663, 0.19751950326624496, 0.13203631127589696]"
1596,,"[0.0, 0.0, 0.0, 0.18952243896765789]",1,0.21420520372262863,1.3322373445793525,2.963305039015901,0.05,4.426043797300666,"[1.274060379235029, 0.38697905104324226, 0.2024066440479575, 0.1335819539948821]"
1597,,"[0.3287298015672275, 0.0, 0.0, 0.0]",1,0.1780118238213561,0.7366702768525935,3.286484854408131,0.1,41.61334472983124,"[1.322520592779232, 0.39818019624867895, 0.20821547530122997, 0.13643461949600624]"
1598,,"[0.0, 0.08800508582408678, 0.0, 0.0]",1,0.18749259721116326,0.8237485835142302,1.2884653475558185,0.1,30.496480744913274,"[1.276148570097764, 0.3823294466329726, 0.1987767673843362, 0.13413646518062664]"
1599,,"[0.0, 0.0, 0.0, 0.0]",0,0.23185054203643674,1.5598299767453137,4.7322455227317235,0.1,4.4546850888540614,"[1.2700425053309454, 0.38089106650530663, 0.19751950326624496, 0.13203631127589696]"
1600,,"[0.0, 0.0, 0.0, 0.0]",0,0.17887669050670246,0.8443170615224685,0.4553846318848607,0.0,21.622497214643985,"[1.2700425053309454, 0.38089106650530674, 0.19751950326624493, 0.13203631127589693]"
1601,,"[0.0, 0.0, 0.0, 0.15385890663171792]",1,0.20257482471733176,1.33887382373398,0.3297370061394253,0.2,4.231965352337454,"[1.2731983039715447, 0.38562787636687684, 0.20135918061478522, 0.13327594951916844]"
1602,,"[0.0, 0.0, 0.0, 0.15785311089610032]",1,0.07128050768152272,1.7323165190364296,1.4442284310228573,0.2,1.3511729052962747,"[1.2732919985466968, 0.3857735801769315, 0.20147315302561625, 0.1333098582658152]"
1603,,"[0.0, 0.26092356558623003, 0.0, 0.28371721354049984]",2,0.2213270262338405,1.332149093622423,4.381497529933705,0.0,3.8280882351028915,"[1.2985544247804355, 0.39583916527579266, 0.20951197398871382, 0.14211298143155365]"
1604,,"[0.0, 0.0, 0.0, 0.0]",0,0.12623361100845054,1.974800986123057,2.662609575307508,0.2,2.2349560396786545,"[1.2700425053309452, 0.38089106650530674, 0.19751950326624493, 0.13203631127589696]"
1605,,"[0.0, 0.2450194738351394, 0.0, 0.2814073123921645]",2,0.12540552185786963,1.8972068693183775,3.910608005060173,0.05,2.2604500697839693,"[1.2967424150743276, 0.39539429182204183, 0.20913114254618662, 0.14152343711678583]"
1606,,"[0.0, 0.09355792173241707, 0.14665561880712305, 0.0]",2,0.05809900404792567,1.5944130442857316,6.225504491779625,0.0,1.007346632055,"[1.283607245934143, 0.38601335439186024, 0.20139487541583898, 0.13755084164397105]"
1607,,"[0.0, 0.08639388075570052, 0.0, 0.0]",1,0.14608478795527544,0.5419780770604746,5.729560155631851,0.0,5.290293489010594,"[1.2760267734210387, 0.3823018935712721, 0.1987520384282771, 0.134095690744699]"
1608,,"[0.0, 0.0, 0.33490920838321275, 0.05596808195793134]",2,0.16037048500272943,1.0446322618801398,2.561307434481914,0.05,5.839752309341733,"[1.2912204364204174, 0.3922151708585244, 0.20619393976359338, 0.14077392678294937]"
1609,,"[0.0, 0.0, 0.0, 0.0]",0,0.07302586914628857,1.1872239860800617,1.1549644540895831,0.0,1.5774994835975087,"[1.2700425053309454, 0.38089106650530663, 0.19751950326624507, 0.13203631127589696]"
1610,,"[0.0, 0.0, 0.0, 0.0]",0,0.07001942691240091,1.6121211647383702,0.8835878689397398,0.2,1.217346078373738,"[1.2700425053309452, 0.38089106650530663, 0.197519503266245, 0.13203631127589702]"
1611,,"[0.16704183499025443, 0.0, 0.0, 0.128195409214087]",2,0.20922757961128938,1.826122618157203,0.44893816873195824,0.0,3.4381352546090547,"[1.295579126980632, 0.3921579119207404, 0.20539278246095277, 0.13533688801225455]"
1612,,"[0.0, 0.0, 0.0, 0.14697977532784656]",1,0.1158724676584835,1.894479184627607,5.4321599753583945,0.05,2.3376657608066305,"[1.2730385477216006, 0.38538009411237045, 0.2011647935815022, 0.13321776159521279]"
1613,,"[0.0, 0.0, 0.14329017233691316, 0.0]",1,0.16337408391562608,1.8532299765092775,3.4142505399806784,0.2,2.8393437887689577,"[1.2768979883494982, 0.38440953127000493, 0.2000672719847693, 0.13517626141321665]"
1614,,"[0.0, 0.33257390561249855, 0.0, 0.0]",1,0.06820920870700557,0.6337377550067496,2.7037542095734635,0.1,4.257884175032537,"[1.3010201955503766, 0.3871949545586388, 0.20363059917298057, 0.1415798244059372]"
1615,,"[0.23605206136307835, 0.0, 0.0, 0.0]",1,0.1422436176256626,1.0786567876777196,1.0466301467592034,0.05,3.878727790368623,"[1.3045412561405472, 0.3921810764790701, 0.20461877710481666, 0.13512329084832916]"
1616,,"[0.051678415098073284, 0.0, 0.0, 0.0]",1,0.12074365030603312,1.9224899080868871,4.212039220579492,0.1,2.1442773409480655,"[1.276581159359789, 0.3830007401932572, 0.198868002982406, 0.13268168634112973]"
1617,,"[0.2806895799197541, 0.0, 0.0, 0.2208974222891922]",2,0.24880696242541242,1.6396584886522216,1.0876660850487714,0.1,4.518419267199324,"[1.3173719984759973, 0.4020731608139387, 0.21216256958438587, 0.13798937558326008]"
1618,,"[0.0, 0.1294410885671635, 0.0, 0.0]",1,0.06907193924256942,1.1493808010852473,2.0167399612626205,0.2,1.905421811959109,"[1.2794274130134329, 0.38305512002087516, 0.19943783335199972, 0.13521743134391198]"
1619,,"[0.2822153200899406, 0.0, 0.0, 0.0]",1,0.17414103943191073,1.0279925411243709,5.514646456179403,0.0,6.175561036155811,"[1.3130721623492767, 0.3950213454284519, 0.20634065407387867, 0.13576939017544015]"
1620,,"[0.23930991596231488, 0.0, 0.1482570312204332, 0.0]",2,0.10730815260929503,0.9429991658958398,0.7975033577380465,0.2,5.399492846213609,"[1.31201182653221, 0.39611609953655863, 0.2071244207992023, 0.13878519148055815]"
1621,,"[0.0, 0.17226420542105822, 0.0, 0.0]",1,0.16702377492713125,1.7564952930982616,3.35072705753259,0.0,2.7689271641566404,"[1.2831420293639066, 0.3838419140410291, 0.2001769705006051, 0.13640380852254638]"
1622,,"[0.0, 0.0, 0.0, 0.15702671668268553]",1,0.13211498151586212,0.6904835988581508,4.155387500773084,0.0,11.084875703385832,"[1.2732725562730258, 0.38574332238440917, 0.20144950508150541, 0.1333028351519435]"
1623,,"[0.05918055357005652, 0.0, 0.23682408400611282, 0.0]",2,0.11797580172234515,0.7794628242116188,6.267318939643747,0.1,33.22593378738155,"[1.2900549212560917, 0.3896796768081738, 0.2035709521017957, 0.13846004610978252]"
1624,,"[0.25952276340261965, 0.16435400634975045, 0.0, 0.0]",2,0.08895478970309799,1.482612370034062,3.1161954375196785,0.05,1.5751068978749843,"[1.3209974243373646, 0.39625520538853887, 0.20837864261864122, 0.13933468090519233]"
1625,,"[0.0, 0.3234015897192843, 0.0, 0.0]",1,0.22005486370963,0.8124223689934402,6.086792319607309,0.05,32.53769279714795,"[1.2997816883792646, 0.38698250087288844, 0.20339551140118067, 0.14124826715757902]"
1626,,"[0.0, 0.0, 0.0, 0.0]",0,0.1336029437360506,0.6707128207081173,2.0351488632545998,0.0,9.561055124142136,"[1.270042505330945, 0.38089106650530663, 0.197519503266245, 0.13203631127589696]"
1627,,"[0.0, 0.0, 0.11932874566088825, 0.0]",1,0.24919806096267214,1.984759889298984,0.038791248261242625,0.2,5.274335834839681,"[1.2756113489791476, 0.38376362059595415, 0.19959557561510224, 0.13460954964130667]"
1628,,"[0.0, 0.0, 0.0, 0.2558325992732907]",1,0.22030065451288336,1.814580901480206,6.176428951740241,0.0,4.270045083391656,"[1.2758340545975901, 0.3898312770464731, 0.20454869494371763, 0.13417075853245577]"
1629,,"[0.0, 0.0, 0.18392338153878907, 0.0]",1,0.1353205379969951,0.5646077661821679,0.7873273422983509,0.2,6.29816469686891,"[1.2792362594606437, 0.3855678637034225, 0.20091767374463945, 0.13617980406747096]"
1630,,"[0.0, 0.0, 0.0, 0.0]",0,0.23559756434040235,1.1821993625252056,3.2339925081692678,0.1,6.713140288786964,"[1.2700425053309454, 0.3808910665053068, 0.19751950326624487, 0.13203631127589693]"
1631,,"[0.0, 0.0, 0.0, 0.33471366864241675]",1,0.17359935856821068,1.9127823450516577,6.1403193254885196,0.1,3.4305771433079846,"[1.2783047233705633, 0.3939551325599657, 0.20748387864180529, 0.13490618212408595]"
1632,,"[0.12428980141293298, 0.0, 0.0593242656840841, 0.0]",2,0.20251667089169426,0.7518310212120211,1.5919760285157176,0.2,49.218520437141436,"[1.2891868643208138, 0.38764500352710246, 0.20187517338002597, 0.1349115581891506]"
1633,,"[0.23396668828283348, 0.0, 0.0, 0.0]",1,0.17458686893057118,0.773147497232245,0.3021420254853032,0.2,50.5362671778005,"[1.3041734949653814, 0.39205895479971875, 0.20454402858849807, 0.13509443565870188]"
1634,,"[0.0, 0.0, 0.0, 0.0]",0,0.19795197447242643,1.5230336285337114,0.6981702039421069,0.1,3.2969882751246877,"[1.2700425053309454, 0.3808910665053066, 0.19751950326624487, 0.13203631127589702]"
1635,,"[0.0, 0.0, 0.0, 0.0]",0,0.11158807557068624,1.4702610105434022,0.571415648366297,0.2,2.138149227919698,"[1.2700425053309456, 0.38089106650530663, 0.19751950326624493, 0.1320363112758969]"
1636,,"[0.0, 0.0, 0.0, 0.0]",0,0.10392188021117191,1.1442617436052023,5.877739609917229,0.05,3.053909838395776,"[1.2700425053309454, 0.38089106650530674, 0.19751950326624496, 0.132036311275897]"
1637,,"[0.0, 0.19860337985112902, 0.0, 0.18131529853638534]",2,0.14287730104976734,0.9901877189931199,1.7718931434612117,0.2,5.994732661107279,"[1.28935265179983, 0.3900832920617083, 0.2051190457518784, 0.1389069101192659]"
1638,,"[0.0, 0.0, 0.0, 0.2461325517259691]",1,0.18907004226406857,0.8134483848234653,1.0213137896963915,0.2,40.18329775172753,"[1.2755591785207905, 0.3893830821409696, 0.20421824915028952, 0.13408298093505594]"
1639,,"[0.14897243184077438, 0.0, 0.0, 0.058057034569439]",2,0.18694440609474083,1.2860537600303643,0.2561613863817243,0.0,3.9487101479085664,"[1.2913641612232212, 0.3890583651836986, 0.20302793379899306, 0.13444539732389024]"
1640,,"[0.0, 0.0, 0.0, 0.0]",0,0.2490289839874185,0.7457032851354616,3.6790058013591755,0.1,38.771633369708915,"[1.2700425053309454, 0.38089106650530674, 0.19751950326624493, 0.1320363112758969]"
1641,,"[0.268678954989798, 0.13976198002708592, 0.0, 0.0]",2,0.07488396739604174,1.024308884033678,1.981262702135838,0.0,2.477624006537345,"[1.320592095417448, 0.39639228810654625, 0.20824041220815456, 0.1388166393442098]"
1642,,"[0.0, 0.0, 0.05821950919197508, 0.0]",1,0.12808445870996524,1.5934090375255003,1.787715343119185,0.05,2.4206344358639322,"[1.2726000802632458, 0.38222655636761027, 0.19848032353388784, 0.1332425083341021]"
